date,state,bias_direction,regime,asian_range_pips,tier,actual_mfe,direction_correct,deficit_9am,squeeze_flag,required_velocity,pace_9h,pace_10h,pace_11h,pace_12h,pace_13h
2025-09-19,EXHAUSTION,SHORT,FAILED,22.4,T2,51.7,1,0.0,0,0.86,1.236,0.982,0.884,0.68,0.589
2025-09-22,9/9_LOCK,LONG,CONFIRMED,22.1,T2,44.6,1,0.0,0,2.13,0.391,0.487,0.784,0.766,0.859
2025-09-24,9/9_LOCK,SHORT,CONFIRMED,24.1,T2,84.7,1,0.0,0,0.0,1.912,1.209,1.344,1.119,1.18
2025-09-29,EXHAUSTION,LONG,FAILED,36.9,T3,56.1,1,0.0,0,7.23,1.897,1.084,0.73,0.542,0.446
2025-09-30,9/9_LOCK,LONG,CONFIRMED,20.3,T2,35.4,1,0.0,0,3.07,1.395,1.046,1.163,0.894,0.775
2025-10-01,9/9_LOCK,LONG,CONFIRMED,33.9,T3,45.9,1,0.0,0,7.77,2.472,1.547,1.042,0.774,0.637
2025-10-03,EXHAUSTION,LONG,FAILED,21.0,T2,29.7,1,0.0,0,4.56,1.097,0.875,0.943,0.725,0.629
2025-10-07,9/9_LOCK,SHORT,CONFIRMED,20.4,T2,50.9,1,0.0,0,0.02,1.686,1.601,1.291,1.106,0.959
2025-10-08,EXHAUSTION,SHORT,FAILED,45.4,T3,50.5,1,0.0,0,12.6,2.181,1.246,0.839,0.636,0.523
2025-10-10,EXHAUSTION,LONG,FAILED,21.4,T2,26.0,1,0.0,0,5.5,1.069,0.73,0.81,0.623,0.54
2025-10-13,EXHAUSTION,LONG,FAILED,35.9,T3,15.5,0,0.0,0,14.85,0.864,0.493,0.332,0.247,0.203
2025-10-14,EXHAUSTION,SHORT,FAILED,37.8,T3,27.3,0,0.0,0,13.44,0.751,0.825,0.556,0.413,0.34
2025-10-15,EXHAUSTION,LONG,FAILED,26.4,T2,39.5,1,0.0,0,5.3,1.97,1.396,0.997,0.767,0.665
2025-10-17,EXHAUSTION,LONG,FAILED,35.2,T3,41.5,0,0.0,0,9.3,2.358,1.347,0.907,0.674,0.555
2025-10-21,EXHAUSTION,SHORT,FAILED,23.4,T2,39.4,1,0.0,0,3.82,1.552,0.924,0.812,0.625,0.663
2025-10-28,EXHAUSTION,SHORT,FAILED,27.5,T2,18.8,1,0.061,0,9.99,0.239,0.142,0.099,0.076,0.066
2025-10-29,EXHAUSTION,SHORT,FAILED,29.5,T2,31.4,1,0.0,0,8.47,1.367,0.814,0.612,0.546,0.473
2025-10-31,EXHAUSTION,SHORT,FAILED,18.0,T1,34.3,1,0.0,0,2.14,0.363,0.418,0.298,0.246,0.22
2025-11-04,9/9_LOCK,LONG,CONFIRMED,23.0,T2,14.5,0,0.0,0,8.6,1.009,0.6,0.42,0.323,0.28
2025-11-05,EXHAUSTION,SHORT,FAILED,18.9,T1,12.9,0,0.138,0,6.87,0.162,0.097,0.07,0.134,0.12
2025-11-06,EXHAUSTION,LONG,FAILED,27.9,T2,52.4,1,0.0,0,3.47,1.244,1.082,0.765,0.588,0.51
2025-11-13,9/9_LOCK,LONG,CONFIRMED,15.3,T1,42.3,1,0.0,0,0.0,1.725,1.929,1.58,1.301,1.164
2025-11-19,9/9_LOCK,LONG,CONFIRMED,18.3,T1,17.0,0,0.0,0,5.75,1.239,0.743,0.531,0.437,0.391
2025-11-21,9/9_LOCK,LONG,CONFIRMED,23.4,T2,25.2,0,0.0,0,6.66,1.402,1.026,0.718,0.552,0.479
2025-11-24,EXHAUSTION,LONG,FAILED,26.5,T2,39.7,1,0.0,0,5.31,1.063,0.848,0.596,0.606,0.609
2025-11-25,EXHAUSTION,LONG,FAILED,18.7,T1,51.6,1,0.0,0,0.0,0.706,0.569,0.498,0.521,0.466
2025-11-26,EXHAUSTION,LONG,FAILED,28.5,T2,26.4,1,0.0,0,8.97,1.482,0.882,0.618,0.475,0.412
2025-11-27,EXHAUSTION,SHORT,FAILED,25.7,T2,17.9,0,0.0,0,9.27,0.542,0.322,0.464,0.357,0.31
2025-11-28,9/9_LOCK,SHORT,CONFIRMED,20.9,T2,39.9,1,0.0,0,2.47,1.355,1.308,0.919,0.979,0.848
2025-12-08,EXHAUSTION,LONG,FAILED,23.2,T2,38.6,1,0.0,0,3.88,2.662,1.585,1.109,0.853,0.739
2025-12-10,9/9_LOCK,LONG,CONFIRMED,9.4,T1,32.0,1,0.0,0,0.0,3.333,2.723,1.945,1.602,1.433
2025-12-12,EXHAUSTION,SHORT,FAILED,15.3,T1,17.8,0,0.0,0,4.09,0.54,0.481,0.392,0.394,0.413
2025-12-15,EXHAUSTION,LONG,FAILED,16.4,T1,27.6,1,0.0,0,2.68,0.675,0.405,0.289,0.29,0.347
2025-12-16,9/9_LOCK,SHORT,CONFIRMED,12.6,T1,7.5,0,0.0,0,4.8,0.794,0.476,0.34,0.28,0.251
2025-12-17,EXHAUSTION,SHORT,FAILED,27.6,T2,43.0,1,0.0,0,5.2,2.493,1.484,1.039,0.799,0.692
2025-12-18,9/9_LOCK,LONG,CONFIRMED,11.8,T1,22.9,0,0.0,0,1.32,1.107,0.664,0.475,0.391,0.35
2025-12-19,EXHAUSTION,SHORT,FAILED,13.5,T1,18.5,0,0.0,0,3.05,1.758,1.055,0.753,0.62,0.555
2025-12-22,9/9_LOCK,LONG,CONFIRMED,16.1,T1,52.0,1,0.0,0,0.0,1.366,1.178,0.841,0.693,0.62
2025-12-24,EXHAUSTION,SHORT,FAILED,27.4,T2,16.8,1,0.0,0,10.34,0.794,0.507,0.355,0.273,0.237
2025-12-26,EXHAUSTION,SHORT,FAILED,17.7,T1,11.0,0,0.0,0,6.65,0.557,0.497,0.355,0.292,0.262
2025-12-31,9/9_LOCK,SHORT,CONFIRMED,16.2,T1,27.5,1,0.0,0,2.6,1.457,1.353,0.97,0.799,0.715
2026-01-02,9/9_LOCK,SHORT,CONFIRMED,23.1,T2,32.7,1,0.0,0,5.01,0.956,0.911,0.73,0.726,0.629
2026-01-05,EXHAUSTION,SHORT,FAILED,48.2,T3,61.0,1,0.0,0,11.9,1.992,1.138,0.766,0.569,0.469
2026-01-07,EXHAUSTION,SHORT,FAILED,21.0,T2,15.7,0,0.0,0,7.36,0.747,0.712,0.498,0.383,0.332
2026-01-12,EXHAUSTION,LONG,FAILED,49.7,T3,69.8,1,0.0,0,10.89,2.366,1.451,1.039,0.771,0.635
2026-01-19,EXHAUSTION,LONG,FAILED,60.7,T3,60.8,1,0.0,0,18.19,1.967,1.124,0.757,0.562,0.463
2026-01-20,9/9_LOCK,LONG,CONFIRMED,39.9,T3,124.2,1,0.0,0,0.0,2.451,2.203,1.697,1.26,1.11
2026-01-21,EXHAUSTION,SHORT,FAILED,23.6,T2,22.9,0,0.0,0,7.22,0.949,0.767,0.647,0.498,0.431
2026-01-26,EXHAUSTION,SHORT,FAILED,53.3,T3,28.4,0,0.0,0,20.97,1.006,0.575,0.387,0.287,0.237
2026-01-27,9/9_LOCK,SHORT,CONFIRMED,29.3,T2,29.7,0,0.0,0,8.71,1.038,0.965,0.676,0.52,0.451
2026-01-28,EXHAUSTION,SHORT,FAILED,69.7,T3,85.5,1,0.0,0,17.75,1.793,1.097,0.738,0.548,0.51
2026-01-29,EXHAUSTION,SHORT,FAILED,45.6,T3,15.5,0,0.063,0,19.7,0.237,0.135,0.091,0.184,0.16
2026-02-02,EXHAUSTION,SHORT,FAILED,35.0,T3,44.3,1,0.0,0,8.64,0.566,0.323,0.218,0.162,0.133
2026-02-03,EXHAUSTION,LONG,FAILED,34.2,T3,34.3,1,0.0,0,10.24,2.006,1.146,0.771,0.573,0.472
2026-02-06,EXHAUSTION,LONG,FAILED,35.6,T3,49.6,1,0.0,0,7.88,1.416,0.809,0.545,0.404,0.333
2026-02-09,EXHAUSTION,LONG,FAILED,27.2,T2,108.0,1,0.0,0,0.0,2.912,1.905,1.453,1.118,1.007
2026-02-12,EXHAUSTION,SHORT,FAILED,26.2,T2,18.7,0,0.0,0,9.36,1.142,0.68,0.476,0.366,0.317
2026-02-16,EXHAUSTION,SHORT,FAILED,15.6,T1,18.8,1,0.0,0,4.04,0.752,0.549,0.392,0.323,0.289
2026-02-18,EXHAUSTION,SHORT,FAILED,18.1,T1,42.6,1,0.0,0,0.53,1.599,1.158,0.827,0.681,0.609
2026-02-19,9/9_LOCK,LONG,CONFIRMED,13.9,T1,25.1,0,0.0,0,1.93,2.014,1.306,1.032,0.85,0.76
2026-02-20,EXHAUSTION,SHORT,FAILED,25.9,T2,29.5,1,0.0,0,7.05,1.439,1.085,0.759,0.584,0.506
2026-02-23,EXHAUSTION,SHORT,FAILED,46.7,T3,16.8,0,0.167,1,19.99,0.133,0.076,0.051,0.038,0.105
2026-02-26,EXHAUSTION,SHORT,FAILED,27.9,T2,16.3,0,0.0,0,10.69,0.487,0.29,0.306,0.3,0.26
2026-02-27,EXHAUSTION,LONG,FAILED,24.3,T2,24.9,1,0.0,0,7.17,1.488,0.976,0.683,0.525,0.455
2026-03-02,9/9_LOCK,SHORT,CONFIRMED,39.7,T3,77.5,1,0.0,0,4.35,3.471,2.142,1.442,1.071,0.882
2026-03-03,9/9_LOCK,SHORT,CONFIRMED,41.9,T3,121.0,1,0.0,0,0.0,2.067,1.857,1.601,1.32,1.167
2026-03-04,EXHAUSTION,LONG,FAILED,45.6,T3,42.7,1,0.0,0,14.26,0.702,0.401,0.27,0.44,0.441
2026-03-06,9/9_LOCK,SHORT,CONFIRMED,17.9,T1,62.0,1,0.0,0,0.0,0.462,0.291,1.156,0.952,1.103
2026-03-09,EXHAUSTION,LONG,FAILED,59.8,T3,42.3,1,0.0,0,21.44,0.87,0.497,0.334,0.264,0.217
2026-03-10,EXHAUSTION,LONG,FAILED,38.7,T3,29.1,0,0.0,0,13.53,0.574,0.859,0.578,0.43,0.354
2026-03-13,9/9_LOCK,SHORT,CONFIRMED,29.8,T2,78.1,1,0.0,0,0.0,1.536,1.818,1.747,1.344,1.165
2026-03-16,9/9_LOCK,SHORT,CONFIRMED,38.2,T3,5.0,0,0.258,1,18.1,0.042,0.15,0.101,0.075,0.062
2026-03-17,9/9_LOCK,SHORT,CONFIRMED,25.6,T2,38.3,0,0.0,0,5.14,2.394,1.425,0.997,0.767,0.665
2026-03-23,9/9_LOCK,SHORT,CONFIRMED,30.8,T3,51.7,0,0.0,0,5.06,1.026,0.586,0.395,0.839,0.79
2026-03-24,EXHAUSTION,SHORT,FAILED,42.1,T3,44.5,1,0.0,0,12.15,1.705,0.975,0.656,0.487,0.401
2026-03-25,EXHAUSTION,SHORT,FAILED,33.7,T3,34.8,1,0.0,0,9.89,1.151,0.658,0.443,0.329,0.271
2026-03-26,EXHAUSTION,SHORT,FAILED,18.4,T1,35.7,1,0.0,0,2.06,0.457,0.326,0.329,0.271,0.243
2026-03-30,EXHAUSTION,SHORT,FAILED,33.8,T3,39.6,1,0.0,0,8.98,0.846,0.484,0.325,0.306,0.252
2026-04-02,EXHAUSTION,SHORT,FAILED,73.6,T3,78.5,1,0.0,0,21.1,1.97,1.126,0.758,0.563,0.49
2026-04-06,9/9_LOCK,LONG,CONFIRMED,23.5,T2,48.6,1,0.0,0,2.03,1.191,1.97,1.379,1.061,0.919
2026-04-08,EXHAUSTION,LONG,FAILED,108.2,T3,127.9,1,0.0,0,28.52,2.118,1.21,0.815,0.605,0.498
2026-04-14,9/9_LOCK,LONG,CONFIRMED,19.7,T1,49.8,1,0.0,0,0.0,1.381,1.58,1.128,0.929,0.874
2026-04-15,EXHAUSTION,SHORT,FAILED,23.1,T2,21.9,1,0.0,0,7.17,1.046,0.623,0.436,0.413,0.421
2026-04-20,EXHAUSTION,LONG,FAILED,33.6,T3,45.9,1,0.0,0,7.62,1.786,1.231,0.829,0.616,0.507
2026-04-22,EXHAUSTION,LONG,FAILED,20.9,T2,22.1,1,0.0,0,6.03,1.692,1.007,0.705,0.542,0.47
2026-04-23,9/9_LOCK,SHORT,CONFIRMED,21.3,T2,25.2,1,0.0,0,5.61,0.901,0.537,0.376,0.335,0.511
2026-04-27,EXHAUSTION,LONG,FAILED,40.2,T3,62.6,1,0.0,0,7.58,2.0,1.507,1.121,0.833,0.686
2026-04-28,EXHAUSTION,SHORT,FAILED,19.3,T1,40.5,1,0.0,0,1.55,2.128,1.318,0.942,0.775,0.694
2026-04-30,9/9_LOCK,LONG,CONFIRMED,34.3,T3,43.7,1,0.0,0,8.41,0.787,0.45,0.489,0.363,0.542
2026-05-04,9/9_LOCK,SHORT,CONFIRMED,28.9,T2,56.1,1,0.0,0,3.23,1.373,0.975,0.773,0.594,0.863
2026-05-05,EXHAUSTION,LONG,FAILED,17.0,T1,16.4,1,0.0,0,5.22,0.439,0.391,0.279,0.23,0.233
2026-05-06,EXHAUSTION,LONG,FAILED,54.6,T3,104.9,1,0.0,0,6.32,1.872,1.07,1.11,0.893,0.904
2026-05-07,9/9_LOCK,LONG,CONFIRMED,21.1,T2,32.6,1,0.0,0,4.03,1.342,1.038,0.9,0.792,0.687
2026-05-08,9/9_LOCK,LONG,CONFIRMED,14.8,T1,62.9,1,0.0,0,0.0,2.171,1.303,1.61,1.571,1.405
2026-05-11,EXHAUSTION,LONG,FAILED,27.3,T2,40.3,1,0.0,0,5.59,1.442,0.949,0.847,0.652,0.565
2026-05-12,EXHAUSTION,SHORT,FAILED,33.3,T3,56.0,1,0.0,0,5.45,1.994,1.359,1.005,0.746,0.615
2026-05-13,9/9_LOCK,SHORT,CONFIRMED,9.9,T1,41.4,1,0.0,0,0.0,2.519,2.408,2.107,1.968,1.761
2026-05-15,EXHAUSTION,SHORT,FAILED,26.6,T2,50.2,1,0.0,0,3.26,2.111,1.278,0.927,0.968,0.839
2026-05-19,EXHAUSTION,SHORT,FAILED,26.8,T2,53.4,1,0.0,0,2.72,1.278,0.888,0.816,0.765,0.728
2026-05-20,EXHAUSTION,SHORT,FAILED,19.3,T1,20.5,1,0.0,0,5.55,0.857,0.514,0.607,0.5,0.447
2026-05-21,9/9_LOCK,SHORT,CONFIRMED,19.7,T1,45.4,1,0.0,0,0.77,0.393,1.105,0.789,0.65,0.581
2026-05-22,9/9_LOCK,SHORT,CONFIRMED,11.2,T1,23.6,1,0.0,0,0.88,1.393,1.121,0.801,0.874,0.82
2026-05-26,9/9_LOCK,SHORT,CONFIRMED,13.9,T1,23.5,1,0.0,0,2.25,1.305,0.967,0.691,0.569,0.509
2026-05-29,EXHAUSTION,SHORT,FAILED,22.3,T2,25.9,1,0.0,0,5.97,1.198,0.713,0.774,0.596,0.516
