date,state,bias_direction,regime,regime_ratio,asian_range_pips,predicted_mfe,actual_mfe,deviation,pathway,target_hit,target_hit_time,required_loops,time_pressure_ratio,direction_correct
2025-07-30,EXHAUSTION,SHORT,FAILED,1.228,29.8,12.81,88.2,75.39,DELAYED_RESOLVER,True,13:35,0.0,60.0,1
2025-07-31,EXHAUSTION,LONG,FAILED,1.061,37.9,14.07,57.6,43.53,GEAR_SHIFT,True,01:00,0.0,60.0,1
2025-08-07,EXHAUSTION,LONG,FAILED,1.349,27.8,13.13,40.0,26.87,GEAR_SHIFT,True,01:20,0.0,60.0,0
2025-08-11,EXHAUSTION,SHORT,FAILED,0.997,35.7,12.46,27.3,14.84,DELAYED_RESOLVER,True,14:25,0.0,60.0,1
2025-08-12,EXHAUSTION,SHORT,FAILED,1.358,21.2,10.08,15.9,5.82,GEAR_SHIFT,True,00:00,0.0,60.0,0
2025-08-13,9/9_LOCK,LONG,CONFIRMED,2.457,21.9,40.36,56.3,15.94,GEAR_SHIFT,True,03:00,0.0,60.0,1
2025-08-15,EXHAUSTION,LONG,FAILED,1.348,22.4,10.57,61.5,50.93,GEAR_SHIFT,True,01:05,0.0,60.0,1
2025-08-21,9/9_LOCK,SHORT,CONFIRMED,2.727,13.9,28.43,34.3,5.87,GEAR_SHIFT,True,00:00,0.0,60.0,1
2025-08-27,EXHAUSTION,SHORT,FAILED,1.324,35.5,16.45,67.6,51.15,GEAR_SHIFT,True,04:35,0.0,60.0,1
2025-08-29,EXHAUSTION,LONG,FAILED,1.106,26.4,10.22,7.6,2.62,BASELINE,True,11:30,0.0,60.0,0
2025-09-01,EXHAUSTION,LONG,FAILED,0.976,29.0,9.91,42.0,32.09,GEAR_SHIFT,True,05:05,0.0,60.0,1
2025-09-02,9/9_LOCK,SHORT,CONFIRMED,2.909,28.5,62.18,97.6,35.42,GEAR_SHIFT,True,00:00,0.0,60.0,1
2025-09-05,EXHAUSTION,LONG,FAILED,0.871,36.3,11.07,101.6,90.53,GEAR_SHIFT,True,03:00,0.0,60.0,1
2025-09-08,9/9_LOCK,LONG,CONFIRMED,2.006,15.5,23.32,45.0,21.68,GEAR_SHIFT,True,00:10,0.0,60.0,1
2025-09-10,EXHAUSTION,LONG,FAILED,1.387,26.1,12.67,19.8,7.13,GEAR_SHIFT,True,07:55,0.0,60.0,1
2025-09-12,9/9_LOCK,LONG,CONFIRMED,1.774,19.9,26.48,14.4,12.08,MIDPOINT_STALL,True,01:00,0.0,60.0,0
2025-09-17,EXHAUSTION,SHORT,FAILED,1.234,21.8,9.42,33.6,24.18,GEAR_SHIFT,True,00:00,0.0,60.0,1
2025-09-18,9/9_LOCK,SHORT,CONFIRMED,1.943,34.9,50.86,62.3,11.44,GEAR_SHIFT,True,07:30,0.0,60.0,1
2025-09-19,EXHAUSTION,SHORT,FAILED,1.232,22.4,9.66,51.7,42.04,GEAR_SHIFT,True,04:50,0.0,60.0,1
2025-09-22,9/9_LOCK,LONG,CONFIRMED,2.534,22.1,42.0,44.6,2.6,BASELINE,True,10:25,0.0,60.0,1
2025-09-24,9/9_LOCK,SHORT,CONFIRMED,2.249,24.1,40.65,84.7,44.05,GEAR_SHIFT,True,00:00,0.0,60.0,1
2025-09-29,EXHAUSTION,LONG,FAILED,0.696,36.9,8.99,56.1,47.11,GEAR_SHIFT,True,02:25,0.0,60.0,1
2025-09-30,9/9_LOCK,LONG,CONFIRMED,1.65,20.3,25.12,35.4,10.28,GEAR_SHIFT,True,02:20,0.0,60.0,1
2025-10-01,9/9_LOCK,LONG,CONFIRMED,1.855,33.9,47.16,45.9,1.26,BASELINE,True,01:00,0.0,60.0,1
2025-10-03,EXHAUSTION,LONG,FAILED,1.419,21.0,10.43,29.7,19.27,GEAR_SHIFT,True,01:00,0.0,60.0,1
2025-10-07,9/9_LOCK,SHORT,CONFIRMED,1.931,20.4,29.54,50.9,21.36,GEAR_SHIFT,True,04:35,0.0,60.0,1
2025-10-08,EXHAUSTION,SHORT,FAILED,0.676,45.4,10.74,50.5,39.76,GEAR_SHIFT,True,04:00,0.0,60.0,1
2025-10-10,EXHAUSTION,LONG,FAILED,1.336,21.4,10.01,26.0,15.99,GEAR_SHIFT,True,03:50,0.0,60.0,1
2025-10-13,EXHAUSTION,LONG,FAILED,1.348,35.9,16.94,15.5,1.44,BASELINE,True,05:00,0.0,60.0,0
2025-10-14,EXHAUSTION,SHORT,FAILED,1.368,37.8,18.1,27.3,9.2,GEAR_SHIFT,True,03:00,0.0,60.0,0
2025-10-15,EXHAUSTION,LONG,FAILED,1.057,26.4,9.77,39.5,29.73,GEAR_SHIFT,True,03:50,0.0,60.0,1
2025-10-17,EXHAUSTION,LONG,FAILED,1.162,35.2,14.32,41.5,27.18,GEAR_SHIFT,True,01:45,0.0,60.0,0
2025-10-21,EXHAUSTION,SHORT,FAILED,1.333,23.4,10.92,39.4,28.48,GEAR_SHIFT,True,05:45,0.0,60.0,1
2025-10-28,EXHAUSTION,SHORT,FAILED,0.844,27.5,8.12,18.8,10.68,DELAYED_RESOLVER,True,15:55,0.0,60.0,1
2025-10-29,EXHAUSTION,SHORT,FAILED,1.017,29.5,10.5,31.4,20.9,GEAR_SHIFT,True,05:30,0.0,60.0,1
2025-10-31,EXHAUSTION,SHORT,FAILED,1.211,18.0,7.63,34.3,26.67,GEAR_SHIFT,True,00:00,0.0,60.0,1
2025-11-04,9/9_LOCK,LONG,CONFIRMED,1.917,23.0,33.07,14.5,18.57,MIDPOINT_STALL,True,08:20,0.0,60.0,0
2025-11-05,EXHAUSTION,SHORT,FAILED,1.026,18.9,6.79,12.9,6.11,DELAYED_RESOLVER,True,12:15,0.0,60.0,0
2025-11-06,EXHAUSTION,LONG,FAILED,0.663,27.9,6.47,52.4,45.93,GEAR_SHIFT,True,02:25,0.0,60.0,1
2025-11-13,9/9_LOCK,LONG,CONFIRMED,3.51,15.3,40.28,42.3,2.02,BASELINE,True,09:30,0.0,60.0,1
2025-11-19,9/9_LOCK,LONG,CONFIRMED,1.732,18.3,23.77,17.0,6.77,MIDPOINT_STALL,True,03:10,0.0,60.0,0
2025-11-21,9/9_LOCK,LONG,CONFIRMED,2.051,23.4,36.0,25.2,10.8,MIDPOINT_STALL,True,01:45,0.0,60.0,0
2025-11-24,EXHAUSTION,LONG,FAILED,1.411,26.5,13.09,39.7,26.61,GEAR_SHIFT,True,04:45,0.0,60.0,1
2025-11-25,EXHAUSTION,LONG,FAILED,1.412,18.7,9.24,51.6,42.36,GEAR_SHIFT,True,01:00,0.0,60.0,1
2025-11-26,EXHAUSTION,LONG,FAILED,1.06,28.5,10.57,26.4,15.83,GEAR_SHIFT,True,03:30,0.0,60.0,1
2025-11-27,EXHAUSTION,SHORT,FAILED,1.121,25.7,10.08,17.9,7.82,GEAR_SHIFT,True,00:00,0.0,60.0,0
2025-11-28,9/9_LOCK,SHORT,CONFIRMED,1.699,20.9,26.63,39.9,13.27,GEAR_SHIFT,True,00:00,0.0,60.0,1
2025-12-08,EXHAUSTION,LONG,FAILED,1.086,23.2,8.82,38.6,29.78,GEAR_SHIFT,True,00:10,0.0,60.0,1
2025-12-10,9/9_LOCK,LONG,CONFIRMED,3.223,9.4,22.72,32.0,9.28,GEAR_SHIFT,True,01:10,0.0,60.0,1
2025-12-12,EXHAUSTION,SHORT,FAILED,1.386,15.3,7.42,17.8,10.38,GEAR_SHIFT,True,03:50,0.0,60.0,0
2025-12-15,EXHAUSTION,LONG,FAILED,1.439,16.4,8.26,27.6,19.34,GEAR_SHIFT,True,01:15,0.0,60.0,1
2025-12-16,9/9_LOCK,SHORT,CONFIRMED,1.563,12.6,14.77,7.5,7.27,POST_12PM_FADE,True,00:00,0.0,60.0,0
2025-12-17,EXHAUSTION,SHORT,FAILED,0.996,27.6,9.62,43.0,33.38,GEAR_SHIFT,True,04:15,0.0,60.0,1
2025-12-18,9/9_LOCK,LONG,CONFIRMED,2.763,11.8,24.45,22.9,1.55,BASELINE,True,00:20,0.0,60.0,0
2025-12-19,EXHAUSTION,SHORT,FAILED,1.363,13.5,6.44,18.5,12.06,GEAR_SHIFT,True,00:00,0.0,60.0,0
2025-12-22,9/9_LOCK,LONG,CONFIRMED,1.571,16.1,18.97,52.0,33.03,GEAR_SHIFT,True,03:00,0.0,60.0,1
2025-12-24,EXHAUSTION,SHORT,FAILED,0.894,27.4,8.57,16.8,8.23,GEAR_SHIFT,True,00:00,0.0,60.0,1
2025-12-26,EXHAUSTION,SHORT,FAILED,1.215,17.7,7.53,11.0,3.47,GEAR_SHIFT,True,08:40,0.0,60.0,0
2025-12-31,9/9_LOCK,SHORT,CONFIRMED,1.71,16.2,20.78,27.5,6.72,GEAR_SHIFT,True,00:00,0.0,60.0,1
2026-01-02,9/9_LOCK,SHORT,CONFIRMED,1.645,23.1,28.5,32.7,4.2,MIDPOINT_STALL,True,09:30,0.0,60.0,1
2026-01-05,EXHAUSTION,SHORT,FAILED,0.438,48.2,7.39,61.0,53.61,GEAR_SHIFT,True,01:00,0.0,60.0,1
2026-01-07,EXHAUSTION,SHORT,FAILED,1.286,21.0,9.45,15.7,6.25,GEAR_SHIFT,True,00:00,0.0,60.0,0
2026-01-12,EXHAUSTION,LONG,FAILED,0.642,49.7,11.17,69.8,58.63,GEAR_SHIFT,True,02:10,0.0,60.0,1
2026-01-19,EXHAUSTION,LONG,FAILED,0.501,60.7,10.64,60.8,50.16,GEAR_SHIFT,True,01:05,0.0,60.0,1
2026-01-20,9/9_LOCK,LONG,CONFIRMED,1.927,39.9,57.67,124.2,66.53,GEAR_SHIFT,True,05:25,0.0,60.0,1
2026-01-21,EXHAUSTION,SHORT,FAILED,1.025,23.6,8.47,22.9,14.43,GEAR_SHIFT,True,02:45,0.0,60.0,0
2026-01-26,EXHAUSTION,SHORT,FAILED,0.582,53.3,10.86,28.4,17.54,GEAR_SHIFT,True,00:10,0.0,60.0,0
2026-01-27,9/9_LOCK,SHORT,CONFIRMED,1.597,29.3,35.09,29.7,5.39,POST_12PM_FADE,True,01:50,0.0,60.0,0
2026-01-28,EXHAUSTION,SHORT,FAILED,0.921,69.7,22.47,85.5,63.03,GEAR_SHIFT,True,01:25,0.0,60.0,1
2026-01-29,EXHAUSTION,SHORT,FAILED,1.287,45.6,20.54,15.5,5.04,DELAYED_RESOLVER,True,12:55,0.0,60.0,0
2026-02-02,EXHAUSTION,SHORT,FAILED,0.809,35.0,9.91,44.3,34.39,GEAR_SHIFT,True,01:05,0.0,60.0,1
2026-02-03,EXHAUSTION,LONG,FAILED,1.219,34.2,14.59,34.3,19.71,GEAR_SHIFT,True,01:55,0.0,60.0,1
2026-02-06,EXHAUSTION,LONG,FAILED,0.452,35.6,5.63,49.6,43.97,GEAR_SHIFT,True,03:45,0.0,60.0,1
2026-02-09,EXHAUSTION,LONG,FAILED,1.434,27.2,13.65,108.0,94.35,GEAR_SHIFT,True,01:00,0.0,60.0,1
2026-02-12,EXHAUSTION,SHORT,FAILED,1.355,26.2,12.43,18.7,6.27,GEAR_SHIFT,True,06:25,0.0,60.0,0
2026-02-16,EXHAUSTION,SHORT,FAILED,0.859,15.6,4.69,18.8,14.11,GEAR_SHIFT,True,01:20,0.0,60.0,1
2026-02-18,EXHAUSTION,SHORT,FAILED,0.994,18.1,6.3,42.6,36.3,GEAR_SHIFT,True,00:00,0.0,60.0,1
2026-02-19,9/9_LOCK,LONG,CONFIRMED,2.23,13.9,23.25,25.1,1.85,BASELINE,True,00:00,0.0,60.0,0
2026-02-20,EXHAUSTION,SHORT,FAILED,0.992,25.9,8.99,29.5,20.51,GEAR_SHIFT,True,00:00,0.0,60.0,1
2026-02-23,EXHAUSTION,SHORT,FAILED,1.135,46.7,18.55,16.8,1.75,BASELINE,True,14:20,0.0,60.0,0
2026-02-26,EXHAUSTION,SHORT,FAILED,1.039,27.9,10.15,16.3,6.15,GEAR_SHIFT,True,00:00,0.0,60.0,0
2026-02-27,EXHAUSTION,LONG,FAILED,1.189,24.3,10.11,24.9,14.79,GEAR_SHIFT,True,01:55,0.0,60.0,1
2026-03-02,9/9_LOCK,SHORT,CONFIRMED,1.725,39.7,51.36,77.5,26.14,GEAR_SHIFT,True,00:15,0.0,60.0,1
2026-03-03,9/9_LOCK,SHORT,CONFIRMED,2.141,41.9,67.28,121.0,53.72,GEAR_SHIFT,True,07:30,0.0,60.0,1
2026-03-04,EXHAUSTION,LONG,FAILED,1.428,45.6,22.79,42.7,19.91,GEAR_SHIFT,True,09:30,0.0,60.0,1
2026-03-06,9/9_LOCK,SHORT,CONFIRMED,3.184,17.9,42.75,62.0,19.25,GEAR_SHIFT,True,01:05,0.0,60.0,1
2026-03-09,EXHAUSTION,LONG,FAILED,0.967,59.8,20.24,42.3,22.06,GEAR_SHIFT,True,00:00,0.0,60.0,1
2026-03-10,EXHAUSTION,LONG,FAILED,1.344,38.7,18.2,29.1,10.9,GEAR_SHIFT,True,01:10,0.0,60.0,0
2026-03-13,9/9_LOCK,SHORT,CONFIRMED,2.47,29.8,55.2,78.1,22.9,GEAR_SHIFT,True,07:30,0.0,60.0,1
2026-03-16,9/9_LOCK,SHORT,CONFIRMED,1.668,38.2,47.79,5.0,42.79,BASELINE,False,,0.0,60.0,0
2026-03-17,9/9_LOCK,SHORT,CONFIRMED,2.297,25.6,44.1,38.3,5.8,POST_12PM_FADE,True,01:55,0.0,60.0,0
2026-03-23,9/9_LOCK,SHORT,CONFIRMED,2.208,30.8,51.0,51.7,0.7,BASELINE,True,09:05,0.0,60.0,0
2026-03-24,EXHAUSTION,SHORT,FAILED,1.0,42.1,14.74,44.5,29.76,GEAR_SHIFT,True,03:00,0.0,60.0,1
2026-03-25,EXHAUSTION,SHORT,FAILED,0.878,33.7,10.36,34.8,24.44,GEAR_SHIFT,True,07:50,0.0,60.0,1
2026-03-26,EXHAUSTION,SHORT,FAILED,1.212,18.4,7.81,35.7,27.89,GEAR_SHIFT,True,09:15,0.0,60.0,1
2026-03-30,EXHAUSTION,SHORT,FAILED,1.077,33.8,12.74,39.6,26.86,GEAR_SHIFT,True,01:05,0.0,60.0,1
2026-04-02,EXHAUSTION,SHORT,FAILED,0.38,73.6,9.79,78.5,68.71,GEAR_SHIFT,True,04:15,0.0,60.0,1
2026-04-06,9/9_LOCK,LONG,CONFIRMED,1.987,23.5,35.02,48.6,13.58,GEAR_SHIFT,True,05:20,0.0,60.0,1
2026-04-08,EXHAUSTION,LONG,FAILED,0.366,108.2,13.86,127.9,114.04,GEAR_SHIFT,True,01:30,0.0,60.0,1
2026-04-14,9/9_LOCK,LONG,CONFIRMED,2.061,19.7,30.45,49.8,19.35,GEAR_SHIFT,True,01:00,0.0,60.0,1
2026-04-15,EXHAUSTION,SHORT,FAILED,1.186,23.1,9.59,21.9,12.31,GEAR_SHIFT,True,00:20,0.0,60.0,1
2026-04-20,EXHAUSTION,LONG,FAILED,0.738,33.6,8.68,45.9,37.22,GEAR_SHIFT,True,02:10,0.0,60.0,1
2026-04-22,EXHAUSTION,LONG,FAILED,1.129,20.9,8.26,22.1,13.84,GEAR_SHIFT,True,00:00,0.0,60.0,1
2026-04-23,9/9_LOCK,SHORT,CONFIRMED,1.516,21.3,24.22,25.2,0.98,BASELINE,True,03:10,0.0,60.0,1
2026-04-27,EXHAUSTION,LONG,FAILED,0.851,40.2,11.97,62.6,50.63,GEAR_SHIFT,True,00:35,0.0,60.0,1
2026-04-28,EXHAUSTION,SHORT,FAILED,1.404,19.3,9.48,40.5,31.02,GEAR_SHIFT,True,04:55,0.0,60.0,1
2026-04-30,9/9_LOCK,LONG,CONFIRMED,1.676,34.3,43.12,43.7,0.58,BASELINE,True,02:35,0.0,60.0,1
2026-05-04,9/9_LOCK,SHORT,CONFIRMED,1.678,28.9,36.37,56.1,19.73,GEAR_SHIFT,True,00:55,0.0,60.0,1
2026-05-05,EXHAUSTION,LONG,FAILED,1.247,17.0,7.42,16.4,8.98,GEAR_SHIFT,True,02:30,0.0,60.0,1
2026-05-06,EXHAUSTION,LONG,FAILED,1.326,54.6,25.34,104.9,79.56,GEAR_SHIFT,True,01:55,0.0,60.0,1
2026-05-07,9/9_LOCK,LONG,CONFIRMED,1.578,21.1,24.97,32.6,7.63,GEAR_SHIFT,True,01:00,0.0,60.0,1
2026-05-08,9/9_LOCK,LONG,CONFIRMED,2.75,14.8,30.52,62.9,32.37,GEAR_SHIFT,True,00:20,0.0,60.0,1
2026-05-11,EXHAUSTION,LONG,FAILED,1.227,27.3,11.72,40.3,28.58,GEAR_SHIFT,True,00:30,0.0,60.0,1
2026-05-12,EXHAUSTION,SHORT,FAILED,0.862,33.3,10.05,56.0,45.95,GEAR_SHIFT,True,03:05,0.0,60.0,1
2026-05-13,9/9_LOCK,SHORT,CONFIRMED,4.202,9.9,31.2,41.4,10.2,GEAR_SHIFT,True,00:00,0.0,60.0,1
2026-05-15,EXHAUSTION,SHORT,FAILED,1.432,26.6,13.33,50.2,36.87,GEAR_SHIFT,True,03:00,0.0,60.0,1
2026-05-19,EXHAUSTION,SHORT,FAILED,1.295,26.8,12.15,53.4,41.25,GEAR_SHIFT,True,03:35,0.0,60.0,1
2026-05-20,EXHAUSTION,SHORT,FAILED,1.155,19.3,7.8,20.5,12.7,GEAR_SHIFT,True,00:00,0.0,60.0,1
2026-05-21,9/9_LOCK,SHORT,CONFIRMED,2.091,19.7,30.89,45.4,14.51,GEAR_SHIFT,True,00:00,0.0,60.0,1
2026-05-22,9/9_LOCK,SHORT,CONFIRMED,1.929,11.2,16.2,23.6,7.4,GEAR_SHIFT,True,00:05,0.0,60.0,1
2026-05-26,9/9_LOCK,SHORT,CONFIRMED,1.525,13.9,15.9,23.5,7.6,GEAR_SHIFT,True,00:00,0.0,60.0,1
2026-05-29,EXHAUSTION,SHORT,FAILED,1.323,22.3,10.33,25.9,15.57,GEAR_SHIFT,True,00:00,0.0,60.0,1
