Date,Year,Quarter,Month,Week_Number,Day_of_Week,Session,Session_Open,Session_High,Session_Low,Session_Close,Session_Range,Directional_Bias,Fib_0_Percent,Fib_100_Percent,Fib_Minus_25,Fib_Minus_50,Fib_Minus_100,Fib_Minus_168,Fib_132_Percent,Thursday_Daily_Range,Previous_Day_Minus_25,Previous_Day_Minus_50,Previous_Day_High,Previous_Day_Low
2024-02-29,2024,1,2,9,Thursday,NY,5657.21,5665.1,5657.13,5664.79,7.97,Bullish,5657.13,5665.1,5667.09,5669.09,5673.07,5678.49,5654.58,18.76,5644.72,5647.32,5646.21,5626.19
2024-03-01,2024,1,3,9,Friday,Asian,5664.69,5669.95,5664.21,5669.95,5.74,Bullish,5664.21,5669.95,5671.39,5672.82,5675.69,5679.59,5662.37,18.76,5663.53,5666.23,5665.1,5646.34
2024-03-01,2024,1,3,9,Friday,London,5668.2,5679.32,5668.0,5678.68,11.32,Bullish,5668.0,5679.32,5682.15,5684.98,5690.64,5698.34,5664.38,18.76,5663.53,5666.23,5665.1,5646.34
2024-03-01,2024,1,3,9,Friday,NY,5675.72,5682.87,5675.37,5682.53,7.5,Bullish,5675.37,5682.87,5684.74,5686.62,5690.37,5695.47,5672.97,18.76,5663.53,5666.23,5665.1,5646.34
2024-03-04,2024,1,3,10,Monday,Asian,5683.06,5687.39,5682.95,5687.39,4.44,Bullish,5682.95,5687.39,5688.5,5689.61,5691.83,5694.85,5681.53,16.63,5682.15,5684.98,5682.87,5664.21
2024-03-04,2024,1,3,10,Monday,London,5685.7,5696.43,5685.59,5696.42,10.84,Bullish,5685.59,5696.43,5699.14,5701.85,5707.27,5714.64,5682.12,16.63,5682.15,5684.98,5682.87,5664.21
2024-03-04,2024,1,3,10,Monday,NY,5692.69,5699.68,5692.55,5699.18,7.13,Bullish,5692.55,5699.68,5701.46,5703.25,5706.81,5711.66,5690.27,16.63,5682.15,5684.98,5682.87,5664.21
2024-03-05,2024,1,3,10,Tuesday,Asian,5699.9,5704.25,5699.59,5704.14,4.66,Bullish,5699.59,5704.25,5705.41,5706.58,5708.91,5712.08,5698.1,16.63,5699.14,5701.85,5699.68,5682.95
2024-03-05,2024,1,3,10,Tuesday,London,5703.17,5714.23,5703.05,5714.23,11.18,Bullish,5703.05,5714.23,5717.02,5719.82,5725.41,5733.01,5699.47,16.63,5699.14,5701.85,5699.68,5682.95
2024-03-05,2024,1,3,10,Tuesday,NY,5710.35,5718.89,5709.99,5718.55,8.9,Bullish,5709.99,5718.89,5721.12,5723.34,5727.79,5733.84,5707.14,16.63,5699.14,5701.85,5699.68,5682.95
2024-03-06,2024,1,3,10,Wednesday,Asian,5718.8,5722.88,5718.58,5722.88,4.3,Bullish,5718.58,5722.88,5723.95,5725.03,5727.18,5730.1,5717.2,16.63,5717.02,5719.82,5718.89,5699.59
2024-03-06,2024,1,3,10,Wednesday,London,5722.34,5732.27,5722.16,5732.27,10.11,Bullish,5722.16,5732.27,5734.8,5737.33,5742.38,5749.25,5718.92,16.63,5717.02,5719.82,5718.89,5699.59
2024-03-06,2024,1,3,10,Wednesday,NY,5728.59,5737.61,5728.53,5737.57,9.08,Bullish,5728.53,5737.61,5739.88,5742.15,5746.69,5752.86,5725.62,16.63,5717.02,5719.82,5718.89,5699.59
2024-03-07,2024,1,3,10,Thursday,Asian,5737.57,5740.95,5737.1,5740.8,3.85,Bullish,5737.1,5740.95,5741.91,5742.88,5744.8,5747.42,5735.87,16.63,5734.8,5737.33,5737.61,5718.58
2024-03-07,2024,1,3,10,Thursday,London,5740.27,5749.33,5740.21,5749.33,9.12,Bullish,5740.21,5749.33,5751.61,5753.89,5758.45,5764.65,5737.29,16.63,5734.8,5737.33,5737.61,5718.58
2024-03-07,2024,1,3,10,Thursday,NY,5745.6,5753.73,5745.31,5753.53,8.42,Bullish,5745.31,5753.73,5755.83,5757.94,5762.15,5767.88,5742.62,16.63,5734.8,5737.33,5737.61,5718.58
2024-03-08,2024,1,3,10,Friday,Asian,5754.47,5759.63,5753.96,5759.63,5.67,Bullish,5753.96,5759.63,5761.05,5762.47,5765.3,5769.16,5752.15,16.63,5751.61,5753.89,5753.73,5737.1
2024-03-08,2024,1,3,10,Friday,London,5758.91,5768.67,5758.34,5768.67,10.33,Bullish,5758.34,5768.67,5771.25,5773.84,5779.0,5786.02,5755.03,16.63,5751.61,5753.89,5753.73,5737.1
2024-03-08,2024,1,3,10,Friday,NY,5765.99,5773.25,5765.72,5772.89,7.53,Bullish,5765.72,5773.25,5775.13,5777.01,5780.78,5785.9,5763.31,16.63,5751.61,5753.89,5753.73,5737.1
2024-03-11,2024,1,3,11,Monday,Asian,5773.29,5778.73,5772.82,5778.73,5.91,Bullish,5772.82,5778.73,5780.21,5781.68,5784.64,5788.66,5770.93,19.58,5771.25,5773.84,5773.25,5753.96
2024-03-11,2024,1,3,11,Monday,London,5777.3,5786.62,5776.91,5785.71,9.71,Bullish,5776.91,5786.62,5789.05,5791.48,5796.33,5802.93,5773.8,19.58,5771.25,5773.84,5773.25,5753.96
2024-03-11,2024,1,3,11,Monday,NY,5783.76,5790.6,5783.55,5790.37,7.05,Bullish,5783.55,5790.6,5792.36,5794.12,5797.65,5802.44,5781.29,19.58,5771.25,5773.84,5773.25,5753.96
2024-03-12,2024,1,3,11,Tuesday,Asian,5790.47,5795.75,5789.94,5795.75,5.81,Bullish,5789.94,5795.75,5797.2,5798.66,5801.56,5805.51,5788.08,19.58,5789.05,5791.48,5790.6,5772.82
2024-03-12,2024,1,3,11,Tuesday,London,5794.35,5803.1,5794.25,5803.1,8.85,Bullish,5794.25,5803.1,5805.31,5807.53,5811.95,5817.97,5791.42,19.58,5789.05,5791.48,5790.6,5772.82
2024-03-12,2024,1,3,11,Tuesday,NY,5800.33,5808.4,5800.25,5808.36,8.15,Bullish,5800.25,5808.4,5810.44,5812.47,5816.55,5822.09,5797.64,19.58,5789.05,5791.48,5790.6,5772.82
2024-03-13,2024,1,3,11,Wednesday,Asian,5808.73,5812.5,5808.47,5812.35,4.03,Bullish,5808.47,5812.5,5813.51,5814.51,5816.53,5819.27,5807.18,19.58,5805.31,5807.53,5808.4,5789.94
2024-03-13,2024,1,3,11,Wednesday,London,5811.73,5822.16,5811.47,5821.86,10.69,Bullish,5811.47,5822.16,5824.83,5827.5,5832.85,5840.12,5808.05,19.58,5805.31,5807.53,5808.4,5789.94
2024-03-13,2024,1,3,11,Wednesday,NY,5817.42,5825.88,5817.02,5825.88,8.86,Bullish,5817.02,5825.88,5828.1,5830.31,5834.74,5840.76,5814.18,19.58,5805.31,5807.53,5808.4,5789.94
2024-03-14,2024,1,3,11,Thursday,Asian,5826.13,5831.42,5825.59,5831.42,5.83,Bullish,5825.59,5831.42,5832.88,5834.34,5837.25,5841.21,5823.72,19.58,5824.83,5827.5,5825.88,5808.47
2024-03-14,2024,1,3,11,Thursday,London,5830.05,5839.78,5829.66,5839.78,10.12,Bullish,5829.66,5839.78,5842.31,5844.84,5849.9,5856.78,5826.42,19.58,5824.83,5827.5,5825.88,5808.47
2024-03-14,2024,1,3,11,Thursday,NY,5836.72,5845.17,5836.46,5844.93,8.71,Bullish,5836.46,5845.17,5847.35,5849.52,5853.88,5859.8,5833.67,19.58,5824.83,5827.5,5825.88,5808.47
2024-03-15,2024,1,3,11,Friday,Asian,5845.26,5848.99,5844.16,5848.99,4.83,Bullish,5844.16,5848.99,5850.2,5851.4,5853.82,5857.1,5842.61,19.58,5842.31,5844.84,5845.17,5825.59
2024-03-15,2024,1,3,11,Friday,London,5848.08,5857.53,5847.64,5857.35,9.89,Bullish,5847.64,5857.53,5860.0,5862.47,5867.42,5874.15,5844.48,19.58,5842.31,5844.84,5845.17,5825.59
2024-03-15,2024,1,3,11,Friday,NY,5854.32,5861.86,5854.29,5861.77,7.57,Bullish,5854.29,5861.86,5863.75,5865.64,5869.43,5874.58,5851.87,19.58,5842.31,5844.84,5845.17,5825.59
2024-03-18,2024,1,3,12,Monday,Asian,5861.31,5864.81,5860.57,5864.81,4.24,Bullish,5860.57,5864.81,5865.87,5866.93,5869.05,5871.93,5859.21,16.91,5860.0,5862.47,5861.86,5844.16
2024-03-18,2024,1,3,12,Monday,London,5863.82,5874.08,5863.69,5874.08,10.39,Bullish,5863.69,5874.08,5876.68,5879.27,5884.47,5891.54,5860.37,16.91,5860.0,5862.47,5861.86,5844.16
2024-03-18,2024,1,3,12,Monday,NY,5870.73,5878.2,5870.3,5877.72,7.9,Bullish,5870.3,5878.2,5880.17,5882.15,5886.1,5891.47,5867.77,16.91,5860.0,5862.47,5861.86,5844.16
2024-03-19,2024,1,3,12,Tuesday,Asian,5876.98,5882.12,5876.65,5882.12,5.47,Bullish,5876.65,5882.12,5883.49,5884.85,5887.59,5891.31,5874.9,16.91,5876.68,5879.27,5878.2,5860.57
2024-03-19,2024,1,3,12,Tuesday,London,5881.0,5890.35,5880.96,5889.86,9.39,Bullish,5880.96,5890.35,5892.7,5895.05,5899.74,5906.13,5877.96,16.91,5876.68,5879.27,5878.2,5860.57
2024-03-19,2024,1,3,12,Tuesday,NY,5887.65,5893.75,5887.32,5893.35,6.43,Bullish,5887.32,5893.75,5895.36,5896.97,5900.18,5904.55,5885.26,16.91,5876.68,5879.27,5878.2,5860.57
2024-03-20,2024,1,3,12,Wednesday,Asian,5892.62,5897.77,5892.22,5897.77,5.55,Bullish,5892.22,5897.77,5899.16,5900.55,5903.32,5907.09,5890.44,16.91,5892.7,5895.05,5893.75,5876.65
2024-03-20,2024,1,3,12,Wednesday,London,5896.39,5907.7,5896.15,5907.54,11.55,Bullish,5896.15,5907.7,5910.59,5913.48,5919.25,5927.1,5892.45,16.91,5892.7,5895.05,5893.75,5876.65
2024-03-20,2024,1,3,12,Wednesday,NY,5904.34,5912.48,5904.23,5912.48,8.25,Bullish,5904.23,5912.48,5914.54,5916.6,5920.73,5926.34,5901.59,16.91,5892.7,5895.05,5893.75,5876.65
2024-03-21,2024,1,3,12,Thursday,Asian,5912.85,5916.35,5912.36,5916.35,3.99,Bullish,5912.36,5916.35,5917.35,5918.35,5920.34,5923.05,5911.08,16.91,5910.59,5913.48,5912.48,5892.22
2024-03-21,2024,1,3,12,Thursday,London,5915.63,5924.59,5915.55,5924.59,9.04,Bullish,5915.55,5924.59,5926.85,5929.11,5933.63,5939.78,5912.66,16.91,5910.59,5913.48,5912.48,5892.22
2024-03-21,2024,1,3,12,Thursday,NY,5921.21,5929.27,5921.05,5928.84,8.22,Bullish,5921.05,5929.27,5931.33,5933.38,5937.49,5943.08,5918.42,16.91,5910.59,5913.48,5912.48,5892.22
2024-03-22,2024,1,3,12,Friday,Asian,5929.43,5934.53,5929.04,5934.53,5.49,Bullish,5929.04,5934.53,5935.9,5937.27,5940.02,5943.75,5927.28,16.91,5926.85,5929.11,5929.27,5912.36
2024-03-22,2024,1,3,12,Friday,London,5933.45,5943.9,5933.22,5943.9,10.68,Bullish,5933.22,5943.9,5946.57,5949.24,5954.58,5961.84,5929.8,16.91,5926.85,5929.11,5929.27,5912.36
2024-03-22,2024,1,3,12,Friday,NY,5939.39,5948.22,5939.17,5948.22,9.05,Bullish,5939.17,5948.22,5950.48,5952.75,5957.27,5963.42,5936.27,16.91,5926.85,5929.11,5929.27,5912.36
2024-03-25,2024,1,3,13,Monday,Asian,5949.2,5954.35,5948.87,5954.35,5.48,Bullish,5948.87,5954.35,5955.72,5957.09,5959.83,5963.56,5947.12,20.17,5946.57,5949.24,5948.22,5929.04
2024-03-25,2024,1,3,13,Monday,London,5953.27,5962.84,5953.0,5962.84,9.84,Bullish,5953.0,5962.84,5965.3,5967.76,5972.68,5979.37,5949.85,20.17,5946.57,5949.24,5948.22,5929.04
2024-03-25,2024,1,3,13,Monday,NY,5960.15,5967.05,5960.11,5966.69,6.94,Bullish,5960.11,5967.05,5968.78,5970.52,5973.99,5978.71,5957.89,20.17,5946.57,5949.24,5948.22,5929.04
2024-03-26,2024,1,3,13,Tuesday,Asian,5967.02,5971.57,5966.8,5971.57,4.77,Bullish,5966.8,5971.57,5972.76,5973.95,5976.34,5979.58,5965.27,20.17,5965.3,5967.76,5967.05,5948.87
2024-03-26,2024,1,3,13,Tuesday,London,5970.26,5981.53,5970.15,5980.94,11.38,Bullish,5970.15,5981.53,5984.38,5987.22,5992.91,6000.65,5966.51,20.17,5965.3,5967.76,5967.05,5948.87
2024-03-26,2024,1,3,13,Tuesday,NY,5977.86,5983.89,5977.73,5983.89,6.16,Bullish,5977.73,5983.89,5985.43,5986.97,5990.05,5994.24,5975.76,20.17,5965.3,5967.76,5967.05,5948.87
2024-03-27,2024,1,3,13,Wednesday,Asian,5983.4,5987.54,5982.99,5987.46,4.55,Bullish,5982.99,5987.54,5988.68,5989.82,5992.09,5995.18,5981.53,20.17,5984.38,5987.22,5983.89,5966.8
2024-03-27,2024,1,3,13,Wednesday,London,5986.28,5997.37,5986.17,5997.37,11.2,Bullish,5986.17,5997.37,6000.17,6002.97,6008.57,6016.19,5982.59,20.17,5984.38,5987.22,5983.89,5966.8
2024-03-27,2024,1,3,13,Wednesday,NY,5993.48,6002.91,5993.36,6002.9,9.55,Bullish,5993.36,6002.91,6005.3,6007.68,6012.46,6018.95,5990.3,20.17,5984.38,5987.22,5983.89,5966.8
2024-03-28,2024,1,3,13,Thursday,Asian,6003.61,6008.79,6003.01,6008.79,5.78,Bullish,6003.01,6008.79,6010.23,6011.68,6014.57,6018.5,6001.16,20.17,6000.17,6002.97,6002.91,5982.99
2024-03-28,2024,1,3,13,Thursday,London,6007.56,6019.11,6007.34,6018.72,11.77,Bullish,6007.34,6019.11,6022.05,6024.99,6030.88,6038.88,6003.57,20.17,6000.17,6002.97,6002.91,5982.99
2024-03-28,2024,1,3,13,Thursday,NY,6014.92,6023.18,6014.87,6022.92,8.31,Bullish,6014.87,6023.18,6025.26,6027.34,6031.49,6037.14,6012.21,20.17,6000.17,6002.97,6002.91,5982.99
2024-03-29,2024,1,3,13,Friday,Asian,6024.12,6027.93,6023.64,6027.93,4.29,Bullish,6023.64,6027.93,6029.0,6030.08,6032.22,6035.14,6022.27,20.17,6022.05,6024.99,6023.18,6003.01
2024-03-29,2024,1,3,13,Friday,London,6026.96,6036.63,6026.89,6036.63,9.74,Bullish,6026.89,6036.63,6039.07,6041.5,6046.37,6052.99,6023.77,20.17,6022.05,6024.99,6023.18,6003.01
2024-03-29,2024,1,3,13,Friday,NY,6033.53,6041.6,6033.41,6040.86,8.19,Bullish,6033.41,6041.6,6043.65,6045.7,6049.79,6055.36,6030.79,20.17,6022.05,6024.99,6023.18,6003.01
2024-04-01,2024,2,4,14,Monday,Asian,6041.38,6046.83,6040.95,6046.83,5.88,Bullish,6040.95,6046.83,6048.3,6049.77,6052.71,6056.71,6039.07,16.3,6039.07,6041.5,6041.6,6023.64
2024-04-01,2024,2,4,14,Monday,London,6045.95,6057.72,6045.68,6057.72,12.04,Bullish,6045.68,6057.72,6060.73,6063.74,6069.76,6077.95,6041.83,16.3,6039.07,6041.5,6041.6,6023.64
2024-04-01,2024,2,4,14,Monday,NY,6053.6,6062.78,6053.48,6062.73,9.3,Bullish,6053.48,6062.78,6065.1,6067.43,6072.08,6078.4,6050.5,16.3,6039.07,6041.5,6041.6,6023.64
2024-04-02,2024,2,4,14,Tuesday,Asian,6063.73,6069.01,6063.11,6069.01,5.9,Bullish,6063.11,6069.01,6070.49,6071.96,6074.91,6078.92,6061.22,16.3,6060.73,6063.74,6062.78,6040.95
2024-04-02,2024,2,4,14,Tuesday,London,6067.32,6079.58,6067.19,6079.58,12.39,Bullish,6067.19,6079.58,6082.68,6085.77,6091.97,6100.4,6063.23,16.3,6060.73,6063.74,6062.78,6040.95
2024-04-02,2024,2,4,14,Tuesday,NY,6076.15,6083.55,6075.78,6083.49,7.77,Bullish,6075.78,6083.55,6085.49,6087.44,6091.32,6096.6,6073.29,16.3,6060.73,6063.74,6062.78,6040.95
2024-04-03,2024,2,4,14,Wednesday,Asian,6084.23,6088.42,6083.87,6088.42,4.55,Bullish,6083.87,6088.42,6089.56,6090.69,6092.97,6096.06,6082.41,16.3,6082.68,6085.77,6083.55,6063.11
2024-04-03,2024,2,4,14,Wednesday,London,6087.75,6097.83,6087.45,6097.83,10.38,Bullish,6087.45,6097.83,6100.43,6103.02,6108.21,6115.27,6084.13,16.3,6082.68,6085.77,6083.55,6063.11
2024-04-03,2024,2,4,14,Wednesday,NY,6094.08,6102.45,6093.87,6101.93,8.58,Bullish,6093.87,6102.45,6104.59,6106.74,6111.03,6116.86,6091.12,16.3,6082.68,6085.77,6083.55,6063.11
2024-04-04,2024,2,4,14,Thursday,Asian,6102.97,6106.93,6102.69,6106.93,4.24,Bullish,6102.69,6106.93,6107.99,6109.05,6111.17,6114.05,6101.33,16.3,6100.43,6103.02,6102.45,6083.87
2024-04-04,2024,2,4,14,Thursday,London,6105.66,6115.83,6105.51,6115.42,10.32,Bullish,6105.51,6115.83,6118.41,6120.99,6126.15,6133.17,6102.21,16.3,6100.43,6103.02,6102.45,6083.87
2024-04-04,2024,2,4,14,Thursday,NY,6112.69,6118.99,6112.43,6118.87,6.56,Bullish,6112.43,6118.99,6120.63,6122.27,6125.55,6130.01,6110.33,16.3,6100.43,6103.02,6102.45,6083.87
2024-04-05,2024,2,4,14,Friday,Asian,6119.05,6123.87,6118.74,6123.85,5.13,Bullish,6118.74,6123.87,6125.15,6126.43,6129.0,6132.49,6117.1,16.3,6118.41,6120.99,6118.99,6102.69
2024-04-05,2024,2,4,14,Friday,London,6123.14,6133.0,6122.94,6133.0,10.06,Bullish,6122.94,6133.0,6135.52,6138.03,6143.06,6149.9,6119.72,16.3,6118.41,6120.99,6118.99,6102.69
2024-04-05,2024,2,4,14,Friday,NY,6129.41,6137.18,6129.21,6137.15,7.97,Bullish,6129.21,6137.18,6139.17,6141.17,6145.15,6150.57,6126.66,16.3,6118.41,6120.99,6118.99,6102.69
2024-04-08,2024,2,4,15,Monday,Asian,6137.56,6142.13,6136.92,6142.13,5.21,Bullish,6136.92,6142.13,6143.43,6144.74,6147.34,6150.88,6135.25,19.91,6135.52,6138.03,6137.18,6118.74
2024-04-08,2024,2,4,15,Monday,London,6141.56,6152.4,6141.42,6152.4,10.98,Bullish,6141.42,6152.4,6155.14,6157.89,6163.38,6170.85,6137.91,19.91,6135.52,6138.03,6137.18,6118.74
2024-04-08,2024,2,4,15,Monday,NY,6148.34,6157.83,6148.02,6157.61,9.81,Bullish,6148.02,6157.83,6160.28,6162.73,6167.64,6174.31,6144.88,19.91,6135.52,6138.03,6137.18,6118.74
2024-04-09,2024,2,4,15,Tuesday,Asian,6157.54,6161.86,6157.14,6161.86,4.72,Bullish,6157.14,6161.86,6163.04,6164.22,6166.58,6169.79,6155.63,19.91,6155.14,6157.89,6157.83,6136.92
2024-04-09,2024,2,4,15,Tuesday,London,6160.89,6169.72,6160.67,6169.72,9.05,Bullish,6160.67,6169.72,6171.98,6174.25,6178.77,6184.92,6157.77,19.91,6155.14,6157.89,6157.83,6136.92
2024-04-09,2024,2,4,15,Tuesday,NY,6166.7,6174.44,6166.64,6174.44,7.8,Bullish,6166.64,6174.44,6176.39,6178.34,6182.24,6187.54,6164.14,19.91,6155.14,6157.89,6157.83,6136.92
2024-04-10,2024,2,4,15,Wednesday,Asian,6174.74,6178.91,6174.25,6178.91,4.66,Bullish,6174.25,6178.91,6180.07,6181.24,6183.57,6186.74,6172.76,19.91,6171.98,6174.25,6174.44,6157.14
2024-04-10,2024,2,4,15,Wednesday,London,6178.51,6189.0,6178.04,6189.0,10.96,Bullish,6178.04,6189.0,6191.74,6194.48,6199.96,6207.41,6174.53,19.91,6171.98,6174.25,6174.44,6157.14
2024-04-10,2024,2,4,15,Wednesday,NY,6185.71,6192.54,6185.49,6191.81,7.05,Bullish,6185.49,6192.54,6194.3,6196.07,6199.59,6204.38,6183.23,19.91,6171.98,6174.25,6174.44,6157.14
2024-04-11,2024,2,4,15,Thursday,Asian,6191.96,6197.03,6191.19,6196.89,5.84,Bullish,6191.19,6197.03,6198.49,6199.95,6202.87,6206.84,6189.32,19.91,6191.74,6194.48,6192.54,6174.25
2024-04-11,2024,2,4,15,Thursday,London,6196.18,6205.41,6195.9,6205.41,9.51,Bullish,6195.9,6205.41,6207.79,6210.16,6214.92,6221.39,6192.86,19.91,6191.74,6194.48,6192.54,6174.25
2024-04-11,2024,2,4,15,Thursday,NY,6202.11,6211.1,6201.89,6211.1,9.21,Bullish,6201.89,6211.1,6213.4,6215.7,6220.31,6226.57,6198.94,19.91,6191.74,6194.48,6192.54,6174.25
2024-04-12,2024,2,4,15,Friday,Asian,6211.0,6216.28,6210.52,6216.28,5.76,Bullish,6210.52,6216.28,6217.72,6219.16,6222.04,6225.96,6208.68,19.91,6207.79,6210.16,6211.1,6191.19
2024-04-12,2024,2,4,15,Friday,London,6215.13,6223.5,6214.94,6223.5,8.56,Bullish,6214.94,6223.5,6225.64,6227.78,6232.06,6237.88,6212.2,19.91,6207.79,6210.16,6211.1,6191.19
2024-04-12,2024,2,4,15,Friday,NY,6220.15,6227.11,6220.01,6227.11,7.1,Bullish,6220.01,6227.11,6228.88,6230.66,6234.21,6239.04,6217.74,19.91,6207.79,6210.16,6211.1,6191.19
2024-04-15,2024,2,4,16,Monday,Asian,6227.57,6231.88,6227.3,6231.88,4.58,Bullish,6227.3,6231.88,6233.02,6234.17,6236.46,6239.57,6225.83,21.7,6225.64,6227.78,6227.11,6210.52
2024-04-15,2024,2,4,16,Monday,London,6230.59,6242.42,6230.24,6242.33,12.18,Bullish,6230.24,6242.42,6245.47,6248.51,6254.6,6262.88,6226.34,21.7,6225.64,6227.78,6227.11,6210.52
2024-04-15,2024,2,4,16,Monday,NY,6239.07,6247.39,6238.96,6247.36,8.43,Bullish,6238.96,6247.39,6249.5,6251.61,6255.82,6261.55,6236.26,21.7,6225.64,6227.78,6227.11,6210.52
2024-04-16,2024,2,4,16,Tuesday,Asian,6246.87,6251.52,6246.39,6251.52,5.13,Bullish,6246.39,6251.52,6252.8,6254.09,6256.65,6260.14,6244.75,21.7,6245.47,6248.51,6247.39,6227.3
2024-04-16,2024,2,4,16,Tuesday,London,6250.5,6260.95,6250.36,6260.12,10.59,Bullish,6250.36,6260.95,6263.6,6266.24,6271.54,6278.74,6246.97,21.7,6245.47,6248.51,6247.39,6227.3
2024-04-16,2024,2,4,16,Tuesday,NY,6258.38,6265.49,6258.21,6264.33,7.28,Bullish,6258.21,6265.49,6267.31,6269.13,6272.77,6277.72,6255.88,21.7,6245.47,6248.51,6247.39,6227.3
2024-04-17,2024,2,4,16,Wednesday,Asian,6264.15,6269.29,6263.94,6269.29,5.35,Bullish,6263.94,6269.29,6270.63,6271.97,6274.64,6278.28,6262.23,21.7,6263.6,6266.24,6265.49,6246.39
2024-04-17,2024,2,4,16,Wednesday,London,6268.2,6277.77,6267.97,6277.56,9.8,Bullish,6267.97,6277.77,6280.22,6282.67,6287.57,6294.23,6264.83,21.7,6263.6,6266.24,6265.49,6246.39
2024-04-17,2024,2,4,16,Wednesday,NY,6275.13,6281.44,6274.82,6281.36,6.62,Bullish,6274.82,6281.44,6283.09,6284.75,6288.06,6292.56,6272.7,21.7,6263.6,6266.24,6265.49,6246.39
2024-04-18,2024,2,4,16,Thursday,Asian,6281.72,6286.76,6281.38,6286.76,5.38,Bullish,6281.38,6286.76,6288.11,6289.45,6292.14,6295.8,6279.66,21.7,6280.22,6282.67,6281.44,6263.94
2024-04-18,2024,2,4,16,Thursday,London,6285.73,6296.36,6285.6,6296.36,10.76,Bullish,6285.6,6296.36,6299.05,6301.74,6307.12,6314.44,6282.16,21.7,6280.22,6282.67,6281.44,6263.94
2024-04-18,2024,2,4,16,Thursday,NY,6292.99,6303.08,6292.83,6302.6,10.25,Bullish,6292.83,6303.08,6305.64,6308.2,6313.33,6320.3,6289.55,21.7,6280.22,6282.67,6281.44,6263.94
2024-04-19,2024,2,4,16,Friday,Asian,6302.98,6306.56,6302.32,6306.56,4.24,Bullish,6302.32,6306.56,6307.62,6308.68,6310.8,6313.68,6300.96,21.7,6299.05,6301.74,6303.08,6281.38
2024-04-19,2024,2,4,16,Friday,London,6306.07,6317.31,6305.81,6317.0,11.5,Bullish,6305.81,6317.31,6320.19,6323.06,6328.81,6336.63,6302.13,21.7,6299.05,6301.74,6303.08,6281.38
2024-04-19,2024,2,4,16,Friday,NY,6313.24,6323.23,6313.01,6322.98,10.22,Bullish,6313.01,6323.23,6325.78,6328.34,6333.45,6340.4,6309.74,21.7,6299.05,6301.74,6303.08,6281.38
2024-04-22,2024,2,4,17,Monday,Asian,6322.84,6327.76,6322.44,6327.76,5.32,Bullish,6322.44,6327.76,6329.09,6330.42,6333.08,6336.7,6320.74,19.92,6320.19,6323.06,6323.23,6302.32
2024-04-22,2024,2,4,17,Monday,London,6326.82,6336.75,6326.69,6336.68,10.06,Bullish,6326.69,6336.75,6339.27,6341.78,6346.81,6353.65,6323.47,19.92,6320.19,6323.06,6323.23,6302.32
2024-04-22,2024,2,4,17,Monday,NY,6333.07,6343.16,6332.81,6342.67,10.35,Bullish,6332.81,6343.16,6345.75,6348.33,6353.51,6360.55,6329.5,19.92,6320.19,6323.06,6323.23,6302.32
2024-04-23,2024,2,4,17,Tuesday,Asian,6343.16,6346.94,6342.29,6346.94,4.65,Bullish,6342.29,6346.94,6348.1,6349.26,6351.59,6354.75,6340.8,19.92,6345.75,6348.33,6343.16,6322.44
2024-04-23,2024,2,4,17,Tuesday,London,6345.81,6356.87,6345.76,6356.87,11.11,Bullish,6345.76,6356.87,6359.65,6362.42,6367.98,6375.53,6342.2,19.92,6345.75,6348.33,6343.16,6322.44
2024-04-23,2024,2,4,17,Tuesday,NY,6352.47,6361.14,6352.24,6361.08,8.9,Bullish,6352.24,6361.14,6363.37,6365.59,6370.04,6376.09,6349.39,19.92,6345.75,6348.33,6343.16,6322.44
2024-04-24,2024,2,4,17,Wednesday,Asian,6361.72,6365.33,6361.53,6365.28,3.8,Bullish,6361.53,6365.33,6366.28,6367.23,6369.13,6371.71,6360.31,19.92,6359.65,6362.42,6361.14,6342.29
2024-04-24,2024,2,4,17,Wednesday,London,6364.51,6375.66,6364.41,6375.1,11.25,Bullish,6364.41,6375.66,6378.47,6381.28,6386.91,6394.56,6360.81,19.92,6359.65,6362.42,6361.14,6342.29
2024-04-24,2024,2,4,17,Wednesday,NY,6371.51,6378.75,6371.32,6378.59,7.43,Bullish,6371.32,6378.75,6380.61,6382.47,6386.18,6391.23,6368.94,19.92,6359.65,6362.42,6361.14,6342.29
2024-04-25,2024,2,4,17,Thursday,Asian,6378.24,6382.5,6377.7,6382.5,4.8,Bullish,6377.7,6382.5,6383.7,6384.9,6387.3,6390.56,6376.16,19.92,6378.47,6381.28,6378.75,6361.53
2024-04-25,2024,2,4,17,Thursday,London,6380.88,6392.84,6380.55,6392.59,12.29,Bullish,6380.55,6392.84,6395.91,6398.99,6405.13,6413.49,6376.62,19.92,6378.47,6381.28,6378.75,6361.53
2024-04-25,2024,2,4,17,Thursday,NY,6388.92,6397.62,6388.8,6397.62,8.82,Bullish,6388.8,6397.62,6399.82,6402.03,6406.44,6412.44,6385.98,19.92,6378.47,6381.28,6378.75,6361.53
2024-04-26,2024,2,4,17,Friday,Asian,6397.82,6401.04,6397.53,6401.04,3.51,Bullish,6397.53,6401.04,6401.92,6402.8,6404.55,6406.94,6396.41,19.92,6395.91,6398.99,6397.62,6377.7
2024-04-26,2024,2,4,17,Friday,London,6400.14,6408.78,6399.92,6408.78,8.86,Bullish,6399.92,6408.78,6410.99,6413.21,6417.64,6423.66,6397.08,19.92,6395.91,6398.99,6397.62,6377.7
